-1.042e-13,1.7172e-13,1.17e-09,7.1567e-10
-1.3595e-13,2.2366e-13,1.5428e-09,9.437e-10
-4.8247e-14,8.0448e-14,5.0729e-10,3.103e-10
-5.3819e-14,8.9641e-14,5.7097e-10,3.4925e-10
-5.967e-14,9.9162e-14,6.4253e-10,3.9302e-10
-6.804e-14,1.1276e-13,7.4584e-10,4.5622e-10
-8.1106e-14,1.3401e-13,9.0472e-10,5.534e-10
-9.686e-14,1.5966e-13,1.0951e-09,6.6985e-10
-1.2456e-13,2.0485e-13,1.4257e-09,8.721e-10
-1.6735e-13,2.7486e-13,1.9287e-09,1.1797e-09
-2.263e-13,3.7136e-13,2.6185e-09,1.6017e-09
-3.0106e-13,4.9373e-13,3.4936e-09,2.1369e-09
-3.9663e-13,6.5013e-13,4.6133e-09,2.8219e-09
-5.2399e-13,8.5848e-13,6.1068e-09,3.7354e-09
-6.8271e-13,1.1181e-12,7.9691e-09,4.8745e-09
-8.5686e-14,1.4222e-13,9.4551e-10,5.7835e-10
-1.1033e-13,1.8264e-13,1.2327e-09,7.5404e-10
-1.4484e-13,2.3903e-13,1.6399e-09,1.0031e-09
-1.946e-13,3.2043e-13,2.2248e-09,1.3608e-09
-2.5893e-13,4.2568e-13,2.9794e-09,1.8224e-09
-3.3852e-13,5.559e-13,3.9133e-09,2.3937e-09
-4.4189e-13,7.2499e-13,5.1268e-09,3.136e-09
-5.8009e-13,9.5103e-13,6.7496e-09,4.1286e-09
-7.4278e-13,1.2171e-12,8.6597e-09,5.297e-09
-8.2719e-14,1.381e-13,8.959e-10,5.4801e-10
-1.0652e-13,1.7708e-13,1.1739e-09,7.1807e-10
-1.3786e-13,2.2827e-13,1.5457e-09,9.4545e-10
-1.8142e-13,2.9946e-13,2.0589e-09,1.2594e-09
-2.3373e-13,3.8502e-13,2.673e-09,1.635e-09
-6.1841e-14,1.0406e-13,6.5063e-10,3.9798e-10
-6.7039e-14,1.1251e-13,7.1341e-10,4.3638e-10
-7.9627e-14,1.3294e-13,8.6706e-10,5.3036e-10
-9.2096e-14,1.5312e-13,1.021e-09,6.2451e-10
-1.1606e-13,1.921e-13,1.3104e-09,8.0156e-10
-1.5318e-13,2.5273e-13,1.7492e-09,1.07e-09
-2.033e-13,3.347e-13,2.3377e-09,1.4299e-09
-2.6301e-13,4.3236e-13,3.0382e-09,1.8584e-09
-3.3259e-13,5.4616e-13,3.8543e-09,2.3576e-09
-4.2104e-13,6.9078e-13,4.8923e-09,2.9925e-09
-5.4211e-13,8.8874e-13,6.3139e-09,3.8621e-09
-6.997e-13,1.1464e-12,8.1645e-09,4.9941e-09
-8.4251e-14,1.403e-13,9.2583e-10,5.6631e-10
-1.0809e-13,1.7926e-13,1.2055e-09,7.3737e-10
-1.4102e-13,2.3297e-13,1.5966e-09,9.7659e-10
-1.8804e-13,3.0977e-13,2.1514e-09,1.316e-09
-2.4727e-13,4.0657e-13,2.8479e-09,1.742e-09
-3.1759e-13,5.2152e-13,3.6746e-09,2.2477e-09
-4.0593e-13,6.6594e-13,4.713e-09,2.8828e-09
-5.255e-13,8.6142e-13,6.1186e-09,3.7426e-09
-6.8117e-13,1.1159e-12,7.9482e-09,4.8617e-09
-8.561e-14,1.4232e-13,9.4481e-10,5.7792e-10
-1.0975e-13,1.8173e-13,1.2293e-09,7.5191e-10
-1.4382e-13,2.373e-13,1.6348e-09,9.9995e-10
-1.9326e-13,3.1801e-13,2.2189e-09,1.3573e-09
-2.5748e-13,4.2295e-13,2.9755e-09,1.82e-09
-3.3727e-13,5.5334e-13,3.9146e-09,2.3945e-09
-4.411e-13,7.2306e-13,5.136e-09,3.1416e-09
-5.7977e-13,9.4977e-13,6.7668e-09,4.1391e-09
-7.4212e-13,1.2152e-12,8.6755e-09,5.3066e-09
-8.0519e-14,1.3364e-13,8.9566e-10,5.4786e-10
-1.0419e-13,1.7234e-13,1.174e-09,7.181e-10
-1.3542e-13,2.2324e-13,1.5457e-09,9.4545e-10
-1.7879e-13,2.9408e-13,2.0586e-09,1.2592e-09
-2.3088e-13,3.7919e-13,2.672e-09,1.6344e-09
-5.8797e-14,9.7839e-14,6.4882e-10,3.9687e-10
-6.3805e-14,1.0593e-13,7.1085e-10,4.3481e-10
-7.6225e-14,1.2602e-13,8.6384e-10,5.284e-10
-8.8438e-14,1.4574e-13,1.0159e-09,6.2139e-10
-1.1207e-13,1.8414e-13,1.3027e-09,7.968e-10
-1.4872e-13,2.4396e-13,1.7369e-09,1.0625e-09
-1.981e-13,3.2468e-13,2.3179e-09,1.4178e-09
-2.5663e-13,4.2038e-13,3.0054e-09,1.8383e-09
-6.7024e-14,1.1041e-13,7.7474e-10,4.7389e-10
-7.7547e-14,1.2755e-13,9.0034e-10,5.5072e-10
-9.6933e-14,1.591e-13,1.1339e-09,6.9361e-10
-1.2166e-13,1.9935e-13,1.4313e-09,8.7548e-10
-1.6495e-13,2.6993e-13,1.9471e-09,1.191e-09
-2.3437e-13,3.8334e-13,2.7668e-09,1.6924e-09
-3.358e-13,5.4914e-13,3.9606e-09,2.4226e-09
-4.5884e-13,7.5031e-13,5.4078e-09,3.3079e-09
-5.6122e-13,9.1772e-13,6.611e-09,4.0438e-09
-6.9384e-13,1.1346e-12,8.1694e-09,4.9971e-09
-7.7988e-14,1.2779e-13,9.2884e-10,5.6815e-10
-1.0174e-13,1.6662e-13,1.2078e-09,7.3878e-10
-1.349e-13,2.2077e-13,1.6005e-09,9.79e-10
-1.8246e-13,2.9851e-13,2.16e-09,1.3212e-09
-2.4276e-13,3.9715e-13,2.8677e-09,1.7541e-09
-3.1506e-13,5.1544e-13,3.7158e-09,2.2729e-09
-4.0657e-13,6.6512e-13,4.7894e-09,2.9296e-09
-5.303e-13,8.6748e-13,6.2417e-09,3.8179e-09
-6.8867e-13,1.1265e-12,8.1007e-09,4.9551e-09
-7.9196e-14,1.302e-13,9.3155e-10,5.6982e-10
-1.0333e-13,1.6971e-13,1.2136e-09,7.4232e-10
-1.3681e-13,2.2438e-13,1.6094e-09,9.8442e-10
-1.847e-13,3.0264e-13,2.1727e-09,1.329e-09
-2.4541e-13,4.019e-13,2.8852e-09,1.7648e-09
-3.1837e-13,5.2121e-13,3.7411e-09,2.2884e-09
-4.1099e-13,6.7267e-13,4.828e-09,2.9532e-09
-5.3621e-13,8.7743e-13,6.2983e-09,3.8525e-09
-6.9539e-13,1.1377e-12,8.1676e-09,4.996e-09
-7.9706e-14,1.3126e-13,9.2615e-10,5.6651e-10
-1.0372e-13,1.7053e-13,1.2072e-09,7.3843e-10
-1.3681e-13,2.2453e-13,1.5991e-09,9.7814e-10
-1.8393e-13,3.0152e-13,2.1542e-09,1.3177e-09
-2.4314e-13,3.9831e-13,2.8498e-09,1.7431e-09
-3.1335e-13,5.1309e-13,3.6739e-09,2.2473e-09
-4.0146e-13,6.5711e-13,4.7086e-09,2.8802e-09
-5.2071e-13,8.5207e-13,6.1094e-09,3.737e-09
-6.762e-13,1.1063e-12,7.9359e-09,4.8542e-09
-8.186e-14,1.3466e-13,9.4597e-10,5.7863e-10
-1.0609e-13,1.7425e-13,1.2306e-09,7.5274e-10
-1.4035e-13,2.301e-13,1.6369e-09,1.0013e-09
-1.9004e-13,3.1126e-13,2.223e-09,1.3598e-09
-2.5471e-13,4.1696e-13,2.9835e-09,1.8249e-09
-3.3527e-13,5.4863e-13,3.9302e-09,2.404e-09
-4.4023e-13,7.202e-13,5.1635e-09,3.1584e-09
-5.8012e-13,9.4888e-13,6.8072e-09,4.1638e-09
-7.4244e-13,1.2143e-12,8.7141e-09,5.3302e-09
-7.754e-14,1.2729e-13,8.9416e-10,5.4694e-10
-1.0133e-13,1.662e-13,1.1726e-09,7.1725e-10
-1.3259e-13,2.1717e-13,1.5434e-09,9.4408e-10
-1.7594e-13,2.8797e-13,2.0545e-09,1.2567e-09
-2.2794e-13,3.7294e-13,2.6646e-09,1.6299e-09
-5.601e-14,9.1864e-14,6.4165e-10,3.9249e-10
-6.0879e-14,9.9734e-14,7.0059e-10,4.2854e-10
-7.3202e-14,1.197e-13,8.5094e-10,5.2051e-10
-8.4931e-14,1.3867e-13,9.9579e-10,6.091e-10
-1.0782e-13,1.7588e-13,1.2721e-09,7.7813e-10
-1.4314e-13,2.3359e-13,1.6892e-09,1.0332e-09
-1.9029e-13,3.1072e-13,2.2423e-09,1.3716e-09
-2.451e-13,4.0036e-13,2.8842e-09,1.7642e-09
-5.8407e-14,9.5201e-14,6.8639e-10,4.1986e-10
-6.5633e-14,1.0698e-13,7.7185e-10,4.7213e-10
-8.0537e-14,1.312e-13,9.515e-10,5.8201e-10
-9.5843e-14,1.5605e-13,1.1371e-09,6.9554e-10
-1.2517e-13,2.0381e-13,1.488e-09,9.1015e-10
-1.7225e-13,2.8072e-13,2.0428e-09,1.2495e-09
-2.4213e-13,3.9497e-13,2.8633e-09,1.7514e-09
-3.3988e-13,5.5479e-13,4.0112e-09,2.4536e-09
-4.705e-13,7.6837e-13,5.5454e-09,3.392e-09
-6.2309e-13,1.0179e-12,7.3374e-09,4.4882e-09
-7.4191e-13,1.2122e-12,8.7313e-09,5.3408e-09
-8.1548e-14,1.3265e-13,9.6526e-10,5.9043e-10
-1.0636e-13,1.7314e-13,1.2596e-09,7.705e-10
-1.4204e-13,2.3135e-13,1.6831e-09,1.0295e-09
-1.944e-13,3.169e-13,2.2997e-09,1.4067e-09
-2.6412e-13,4.3092e-13,3.1184e-09,1.9074e-09
-3.5382e-13,5.7764e-13,4.1711e-09,2.5514e-09
-4.7254e-13,7.7179e-13,5.5647e-09,3.4038e-09
-6.2478e-13,1.0207e-12,7.3518e-09,4.497e-09
-8.4956e-14,1.3829e-13,1.0015e-09,6.1259e-10
-1.1064e-13,1.8031e-13,1.3012e-09,7.9595e-10
-1.4877e-13,2.4257e-13,1.7511e-09,1.0711e-09
-2.0635e-13,3.3666e-13,2.428e-09,1.4852e-09
-2.8726e-13,4.6898e-13,3.378e-09,2.0662e-09
-3.969e-13,6.4827e-13,4.6652e-09,2.8536e-09
-5.3925e-13,8.8102e-13,6.3371e-09,3.8763e-09
-6.9231e-13,1.1313e-12,8.1344e-09,4.9757e-09
-7.8625e-13,1.285e-12,9.2354e-09,5.6491e-09
-8.0038e-14,1.3051e-13,9.295e-10,5.6856e-10
-1.0414e-13,1.6982e-13,1.216e-09,7.4383e-10
-1.3746e-13,2.2415e-13,1.6124e-09,9.8625e-10
-1.8491e-13,3.0168e-13,2.1717e-09,1.3284e-09
-2.4443e-13,3.9901e-13,2.8702e-09,1.7556e-09
-3.1499e-13,5.144e-13,3.6976e-09,2.2618e-09
-4.0373e-13,6.5955e-13,4.7387e-09,2.8986e-09
-5.2395e-13,8.5616e-13,6.1495e-09,3.7615e-09
-6.8022e-13,1.1117e-12,7.9839e-09,4.8836e-09
-8.1532e-14,1.3302e-13,9.416e-10,5.7596e-10
-1.0579e-13,1.7269e-13,1.2253e-09,7.4948e-10
-1.3984e-13,2.2827e-13,1.6284e-09,9.9603e-10
-1.89e-13,3.0863e-13,2.2074e-09,1.3502e-09
-2.5251e-13,4.1247e-13,2.9533e-09,1.8064e-09
-3.3079e-13,5.4047e-13,3.8722e-09,2.3685e-09
-4.3208e-13,7.0613e-13,5.0615e-09,3.096e-09
-5.6791e-13,9.2823e-13,6.6565e-09,4.0717e-09
-7.3049e-13,1.1941e-12,8.5655e-09,5.2393e-09
-7.8827e-14,1.2882e-13,9.0067e-10,5.5092e-10
-1.0264e-13,1.6782e-13,1.1789e-09,7.2113e-10
-1.3427e-13,2.1947e-13,1.5536e-09,9.5033e-10
-1.7832e-13,2.915e-13,2.0728e-09,1.2679e-09
-2.3153e-13,3.7853e-13,2.6977e-09,1.6501e-09
-5.946e-14,9.7283e-14,6.7305e-10,4.117e-10
-6.5489e-14,1.071e-13,7.4571e-10,4.5614e-10
-7.8948e-14,1.2896e-13,9.094e-10,5.5626e-10
-9.3545e-14,1.5262e-13,1.0877e-09,6.6534e-10
-1.2066e-13,1.9674e-13,1.4132e-09,8.6443e-10
-1.6313e-13,2.6611e-13,1.9145e-09,1.1711e-09
-2.2291e-13,3.6384e-13,2.6169e-09,1.6007e-09
-3.007e-13,4.9103e-13,3.5305e-09,2.1595e-09
-4.0195e-13,6.5659e-13,4.7195e-09,2.8868e-09
-5.3621e-13,8.7612e-13,6.2962e-09,3.8513e-09
-6.9626e-13,1.1378e-12,8.1757e-09,5.0009e-09
-8.0636e-14,1.3141e-13,9.3498e-10,5.7191e-10
-1.0521e-13,1.7163e-13,1.2225e-09,7.4776e-10
-1.3903e-13,2.2683e-13,1.6228e-09,9.9262e-10
-1.8726e-13,3.0561e-13,2.1905e-09,1.3399e-09
-2.482e-13,4.0525e-13,2.9064e-09,1.7778e-09
-3.2142e-13,5.2497e-13,3.766e-09,2.3036e-09
-4.1456e-13,6.7727e-13,4.8601e-09,2.9728e-09
-5.4062e-13,8.8336e-13,6.3408e-09,3.8785e-09
-7.0032e-13,1.1445e-12,8.2165e-09,5.0258e-09
-8.014e-14,1.3067e-13,9.2225e-10,5.6412e-10
-1.0406e-13,1.6979e-13,1.2025e-09,7.3557e-10
-1.3686e-13,2.2333e-13,1.5916e-09,9.7355e-10
-1.8345e-13,2.9946e-13,2.1409e-09,1.3095e-09
-2.4162e-13,3.9455e-13,2.8247e-09,1.7278e-09
-3.0995e-13,5.0626e-13,3.6272e-09,2.2187e-09
-3.9498e-13,6.4529e-13,4.6259e-09,2.8296e-09
-5.1e-13,8.3333e-13,5.9771e-09,3.656e-09
-6.6227e-13,1.0823e-12,7.7657e-09,4.7501e-09
-8.3841e-14,1.3673e-13,9.6279e-10,5.8892e-10
-1.0838e-13,1.7686e-13,1.251e-09,7.6518e-10
-1.437e-13,2.3451e-13,1.6699e-09,1.0215e-09
-1.957e-13,3.195e-13,2.2833e-09,1.3966e-09
-2.6533e-13,4.3332e-13,3.1022e-09,1.8976e-09
-3.5523e-13,5.803e-13,4.1593e-09,2.5442e-09
-4.743e-13,7.7499e-13,5.559e-09,3.4003e-09
-6.2662e-13,1.024e-12,7.349e-09,4.4952e-09
-8.6893e-14,1.4167e-13,1.0019e-09,6.1284e-10
-1.1243e-13,1.834e-13,1.302e-09,7.964e-10
-1.5042e-13,2.4539e-13,1.7523e-09,1.0718e-09
-2.079e-13,3.3929e-13,2.4299e-09,1.4863e-09
-2.8878e-13,4.7149e-13,3.381e-09,2.0681e-09
-3.9843e-13,6.5073e-13,4.67e-09,2.8565e-09
-5.4079e-13,8.8345e-13,6.3433e-09,3.8801e-09
-6.9359e-13,1.1333e-12,8.1391e-09,4.9785e-09
-7.869e-13,1.2859e-12,9.2341e-09,5.6483e-09
-8.0746e-14,1.3145e-13,9.298e-10,5.6874e-10
-1.0478e-13,1.7063e-13,1.2165e-09,7.4408e-10
-1.3806e-13,2.2488e-13,1.613e-09,9.8665e-10
-1.855e-13,3.0236e-13,2.1728e-09,1.329e-09
-2.4502e-13,3.9968e-13,2.8721e-09,1.7568e-09
-3.1567e-13,5.1521e-13,3.7011e-09,2.2639e-09
-4.0459e-13,6.6061e-13,4.7448e-09,2.9023e-09
-5.2504e-13,8.5759e-13,6.1592e-09,3.7674e-09
-6.8146e-13,1.1134e-12,7.9959e-09,4.8909e-09
-8.1621e-14,1.3286e-13,9.4051e-10,5.7529e-10
-1.0582e-13,1.7248e-13,1.224e-09,7.4869e-10
-1.3979e-13,2.2794e-13,1.6263e-09,9.9474e-10
-1.888e-13,3.0806e-13,2.2036e-09,1.3479e-09
-2.5198e-13,4.1137e-13,2.9458e-09,1.8019e-09
-3.2962e-13,5.3836e-13,3.8578e-09,2.3598e-09
-4.2995e-13,7.0242e-13,5.0361e-09,3.0804e-09
-5.6467e-13,9.2272e-13,6.6184e-09,4.0483e-09
-7.271e-13,1.1884e-12,8.526e-09,5.2152e-09
-7.8958e-14,1.2884e-13,9.027e-10,5.5216e-10
-1.0275e-13,1.6779e-13,1.181e-09,7.2242e-10
-1.3445e-13,2.1956e-13,1.557e-09,9.5239e-10
-1.7873e-13,2.9194e-13,2.0788e-09,1.2716e-09
-2.3237e-13,3.7968e-13,2.7086e-09,1.6568e-09
-6.0235e-14,9.8331e-14,6.8315e-10,4.1787e-10
-6.667e-14,1.0882e-13,7.6031e-10,4.6506e-10
-8.0577e-14,1.3143e-13,9.292e-10,5.6837e-10
-9.6192e-14,1.568e-13,1.1194e-09,6.8468e-10
-1.2478e-13,2.0338e-13,1.4624e-09,8.9451e-10
-1.6989e-13,2.7709e-13,1.9948e-09,1.2202e-09
-2.3465e-13,3.83e-13,2.7555e-09,1.6855e-09
-3.218e-13,5.2551e-13,3.7788e-09,2.3114e-09
-4.379e-13,7.1534e-13,5.1426e-09,3.1456e-09
-5.8649e-13,9.583e-13,6.888e-09,4.2133e-09
-7.3814e-13,1.2063e-12,8.6686e-09,5.3024e-09
-2.8403e-13,4.64e-13,3.3255e-09,2.0341e-09
-2.8521e-14,4.6371e-14,3.1793e-10,1.9447e-10
-3.2473e-14,5.2758e-14,3.6813e-10,2.2518e-10
-3.2632e-14,5.2869e-14,3.7645e-10,2.3027e-10
-3.7825e-14,6.1129e-14,4.4649e-10,2.7311e-10
-3.9063e-14,6.2918e-14,4.7044e-10,2.8776e-10
-4.3822e-14,7.0466e-14,5.3575e-10,3.2771e-10
-4.8343e-14,7.7635e-14,5.973e-10,3.6536e-10
-5.4719e-14,8.7854e-14,6.8016e-10,4.1604e-10
-6.5119e-14,1.0468e-13,8.0921e-10,4.9498e-10
-7.7257e-14,1.2436e-13,9.5801e-10,5.8599e-10
-9.8922e-14,1.5967e-13,1.2178e-09,7.4492e-10
-1.3202e-13,2.1384e-13,1.6055e-09,9.8205e-10
-1.7608e-13,2.8601e-13,2.1182e-09,1.2956e-09
-3.9292e-14,6.2591e-14,5.0319e-10,3.0779e-10
-3.8772e-14,6.1857e-14,4.9399e-10,3.0216e-10
-6.4985e-14,1.0471e-13,8.0374e-10,4.9163e-10
-7.9411e-14,1.2826e-13,9.758e-10,5.9688e-10
-1.012e-13,1.6385e-13,1.2349e-09,7.5536e-10
-1.3615e-13,2.2109e-13,1.6431e-09,1.005e-09
-1.8641e-13,3.0344e-13,2.2287e-09,1.3632e-09
-2.5104e-13,4.0927e-13,2.9832e-09,1.8247e-09
-3.3082e-13,5.3986e-13,3.9161e-09,2.3954e-09
-4.343e-13,7.0919e-13,5.1281e-09,3.1368e-09
-5.7261e-13,9.3544e-13,6.7496e-09,4.1286e-09
-7.3552e-13,1.2019e-12,8.6601e-09,5.2972e-09
-7.5562e-14,1.2318e-13,8.9567e-10,5.4786e-10
-9.9543e-14,1.6252e-13,1.1736e-09,7.1786e-10
-1.3107e-13,2.1405e-13,1.5451e-09,9.4512e-10
-1.7476e-13,2.8552e-13,2.0581e-09,1.2589e-09
-2.2717e-13,3.713e-13,2.6718e-09,1.6343e-09
-5.5469e-14,9.0693e-14,6.4988e-10,3.9752e-10
-6.0775e-14,9.9388e-14,7.1232e-10,4.3571e-10
-7.3471e-14,1.2008e-13,8.6564e-10,5.2949e-10
-8.6037e-14,1.405e-13,1.0188e-09,6.2317e-10
-1.1007e-13,1.7964e-13,1.3071e-09,7.9953e-10
-1.4717e-13,2.4028e-13,1.7439e-09,1.0667e-09
-1.9714e-13,3.2205e-13,2.3291e-09,1.4247e-09
-2.5649e-13,4.1918e-13,3.0237e-09,1.8495e-09
-3.2534e-13,5.3186e-13,3.8297e-09,2.3426e-09
-4.125e-13,6.7445e-13,4.8512e-09,2.9673e-09
-5.3177e-13,8.6958e-13,6.2503e-09,3.8232e-09
-6.8816e-13,1.1254e-12,8.0853e-09,4.9456e-09
-8.0175e-14,1.316e-13,9.3298e-10,5.7068e-10
-1.0427e-13,1.7109e-13,1.2141e-09,7.4261e-10
-1.3781e-13,2.2591e-13,1.6104e-09,9.8502e-10
-1.8593e-13,3.0461e-13,2.1761e-09,1.3311e-09
-2.4722e-13,4.0485e-13,2.895e-09,1.7708e-09
-3.2125e-13,5.2596e-13,3.7636e-09,2.3021e-09
-4.1561e-13,6.8028e-13,4.8711e-09,2.9795e-09
-5.4302e-13,8.8864e-13,6.3674e-09,3.8948e-09
-7.0325e-13,1.1507e-12,8.2492e-09,5.0459e-09
-8.012e-14,1.3204e-13,9.201e-10,5.628e-10
-1.0408e-13,1.7125e-13,1.2003e-09,7.3418e-10
-1.368e-13,2.2466e-13,1.5879e-09,9.7128e-10
-1.8316e-13,3.0041e-13,2.134e-09,1.3053e-09
-2.408e-13,3.9466e-13,2.811e-09,1.7194e-09
-3.0812e-13,5.0475e-13,3.6011e-09,2.2027e-09
-3.9143e-13,6.4098e-13,4.5791e-09,2.8009e-09
-5.0398e-13,8.2504e-13,5.9011e-09,3.6095e-09
-6.5417e-13,1.0706e-12,7.665e-09,4.6885e-09
-8.5243e-14,1.406e-13,9.7368e-10,5.9558e-10
-1.0998e-13,1.8103e-13,1.2643e-09,7.7334e-10
-1.4601e-13,2.3984e-13,1.6916e-09,1.0347e-09
-1.9952e-13,3.2726e-13,2.3228e-09,1.4208e-09
-2.7238e-13,4.4639e-13,3.1801e-09,1.9452e-09
-3.6828e-13,6.0317e-13,4.308e-09,2.6351e-09
-4.9554e-13,8.1122e-13,5.8045e-09,3.5504e-09
-6.5198e-13,1.067e-12,7.6434e-09,4.6753e-09
-8.5181e-14,1.404e-13,9.7855e-10,5.9855e-10
-1.1042e-13,1.8166e-13,1.2755e-09,7.8022e-10
-1.4695e-13,2.4126e-13,1.709e-09,1.0454e-09
-2.0112e-13,3.2976e-13,2.3479e-09,1.4361e-09
-2.7478e-13,4.5013e-13,3.2143e-09,1.9661e-09
-3.718e-13,6.0874e-13,4.3553e-09,2.664e-09
-5.0052e-13,8.1916e-13,5.8684e-09,3.5896e-09
-6.5755e-13,1.0759e-12,7.7139e-09,4.7184e-09
-8.4346e-14,1.3887e-13,9.7326e-10,5.9532e-10
-1.0957e-13,1.8012e-13,1.2694e-09,7.7646e-10
-1.458e-13,2.3924e-13,1.699e-09,1.0392e-09
-1.9921e-13,3.2649e-13,2.3289e-09,1.4245e-09
-2.7121e-13,4.4418e-13,3.176e-09,1.9427e-09
-3.6523e-13,5.9787e-13,4.2813e-09,2.6188e-09
-4.9001e-13,8.0188e-13,5.7479e-09,3.5158e-09
-6.4565e-13,1.0564e-12,7.577e-09,4.6346e-09
-8.4852e-14,1.3957e-13,9.8226e-10,6.0082e-10
-1.101e-13,1.8084e-13,1.2791e-09,7.824e-10
-1.4685e-13,2.4083e-13,1.715e-09,1.049e-09
-2.0154e-13,3.302e-13,2.3601e-09,1.4436e-09
-2.7642e-13,4.5265e-13,3.2413e-09,1.9826e-09
-3.7576e-13,6.1505e-13,4.4093e-09,2.6971e-09
-5.0734e-13,8.3019e-13,5.9562e-09,3.6432e-09
-6.6481e-13,1.0877e-12,7.8071e-09,4.7754e-09
-8.3321e-14,1.3708e-13,9.6867e-10,5.9251e-10
-1.086e-13,1.7844e-13,1.265e-09,7.7377e-10
-1.4461e-13,2.3723e-13,1.6916e-09,1.0347e-09
-1.9741e-13,3.2351e-13,2.3137e-09,1.4152e-09
-2.6792e-13,4.3879e-13,3.1423e-09,1.9221e-09
-3.5906e-13,5.8779e-13,4.2128e-09,2.5769e-09
-4.7983e-13,7.8524e-13,5.6317e-09,3.4448e-09
-6.334e-13,1.0363e-12,7.4356e-09,4.5482e-09
-8.5683e-14,1.409e-13,9.9367e-10,6.078e-10
-1.1113e-13,1.825e-13,1.292e-09,7.9032e-10
-1.4866e-13,2.4375e-13,1.7362e-09,1.062e-09
-2.0506e-13,3.3591e-13,2.4003e-09,1.4682e-09
-2.8358e-13,4.6425e-13,3.323e-09,2.0326e-09
-3.8923e-13,6.3695e-13,4.5644e-09,2.7919e-09
-5.2784e-13,8.6356e-13,6.1931e-09,3.7882e-09
-6.8396e-13,1.1188e-12,8.0269e-09,4.9099e-09
-7.9202e-13,1.2955e-12,9.2942e-09,5.685e-09
